"factor2","factor3","factor4","factor5","factor6","factor22","factor32","factor42","factor52","factor62"
"21",1.28821951717309,1.62367719291925,1.90488279062925,2.10230558145285,2.10026265373509,-0.735580098146052,0.036498487300663,1.43873311820102,1.06449491362626,0.919860105336052
"22",-0.00872787368237072,0.211950166322767,0.355715516986697,0.489208486568055,0.602093828740594,0.831031804732978,0.485505516483961,1.71275258948766,1.42154481602609,1.45167792864655
"23",0.726526477034712,1.01332023582042,1.19345336109722,1.35365194292785,1.43708379443867,-0.241728394999937,0.151689319035911,1.03712662631216,1.15309861374459,-0.516514536674799
"24",0.280278268744164,0.525024057682907,0.696590637634445,0.902693570638825,0.980658499135145,-0.133474490389282,-0.274598383169944,-0.20284848570501,0.177537938407941,0.194109554619053
"25",0.752813446790577,0.958458070738601,1.12245642313577,1.2344337584978,1.31592773675656,0.313283199170083,0.0167395527802998,-0.0489692386917547,-0.341690674086408,-1.00722780892641
"26",0.78289971360119,1.08003929509365,1.30961996250286,1.54032719035769,1.58178809149787,-1.021927458397,-0.435743281184385,-0.851747320618452,-0.297112975475464,0.0614453680718419
"27",0.756305152352448,1.01123550548813,1.20797908358758,1.38631930300152,1.43692889007432,-0.45714991679133,0.242769780551738,-0.218959146367217,0.138569541923325,0.367415315299158
"28",0.0372663259794787,0.162711888427423,0.290268167766926,0.379785933553695,0.511041791240808,0.241058504566116,0.578912565754468,1.76829632526271,0.621016143336266,1.56993400664644
"29",0.565307998805805,0.737283666609352,0.86563366633055,0.984914488399603,1.08840018359433,-0.268002900234899,-0.0200385824786494,0.166755158192249,0.365327716880585,0.503616536450141
"30",0.0889295643517471,0.171730704583275,0.252387432307321,0.348394291018598,0.470362450227203,0.350705333530831,0.50828391156419,1.16942717566202,0.45558345740969,-1.20516442808725
"31",0.0134241874061659,0.160769571131188,0.307835820032292,0.513288393349246,0.59947809410049,0.861176513786445,0.993841909070716,0.508259771308995,1.03677897711515,1.92639713374439
"32",0.247400203036295,0.466056173509036,0.624683387712935,0.751555514869281,0.851450740152414,0.144887685474151,0.450055298353895,1.03939009348346,1.02189990214904,0.597582294006604
"33",0.203103926776833,0.405758431128605,0.549743547954531,0.699235520760339,0.808737415229461,-0.386733877971724,0.174877011074946,0.606482857857515,0.677445073255385,1.18329447723765
"34",0.306135979759626,0.414288954082594,0.550682247478884,0.665911662159583,0.774738973702839,0.893416569410441,0.252170650735037,1.63628047584407,1.13313196684912,0.756128835921235
"35",0.600253395463511,0.816758315160245,1.01270900922703,1.15922040353909,1.25705681391237,0.511424326209001,0.996131402526799,2.3323472077176,1.16996039034343,0.895604829830646
"36",-0.314818734516255,-0.0811145979875572,0.111213964257105,0.303554136818924,0.398935543045289,-0.185391010855551,0.188605292055414,0.292305297672735,-0.0458741089518186,0.419399382777218
"37",0.358928589400921,0.592260270642712,0.724894252070541,0.841638145888014,0.933751515680399,0.765935621972141,1.37607663799746,0.437916808090501,0.197919931820784,1.19767506608823
"38",0.86375205103058,1.07524061131172,1.22586096059603,1.31427958500171,1.40923073980975,0.994012374147166,0.454217793770405,2.02605323479542,2.02904785577621,1.75843959204604
"39",-1.10572308669638,-1.11471317436469,-1.12430687919726,-0.977983597382718,-0.757494191960471,-0.454319865813045,0.882949231307315,-1.34336999555607,0.381334478780382,-0.494184015322096
"40",-0.0542397411722493,0.0967469591502083,0.213152394965941,0.34077782585746,0.462938689442117,-0.523824401344959,0.988619987831746,1.30875751410558,0.583306018087225,0.620750184665531
"41",0.532700122450307,0.677340616814375,0.759024249667371,0.841405863025094,0.973720953983657,0.834821782252454,0.941542597062004,0.835453965514349,0.787374058989504,0.825938160406913
"42",0.371582901904648,0.583625694363892,0.723347490133663,0.889284816882865,0.980213970091357,-0.193143388822097,1.033799540324,0.528298569892671,0.843020576336864,0.31251738648667
"43",0.189352696778562,0.34410012317184,0.430968314237332,0.554844392319052,0.680234575629229,0.632685025863471,0.578991102560504,-0.211356412443578,-0.0482096779716605,0.171885819421869
"44",0.129805999952482,0.288054450090569,0.306900833261599,0.4288202602758,0.587116721883153,0.651107521696165,1.68279857904847,-0.433169802096622,0.410043491864084,1.05872310448847
"45",-0.442529679917215,-0.349815642961884,-0.221162107691125,-0.0717595051050933,0.0554709905220138,-0.314099494669096,-0.405056513223932,0.282122580634072,1.06018380069779,0.168599259550285
"46",0.510255274648899,0.732821644992869,0.864801264299526,0.978004280397768,1.08770781170212,0.156989648676509,0.457078533337965,-0.185655205597545,-0.3915956574483,-0.180584356313369
"47",-0.481774198829928,-0.508334341570736,-0.448845127343051,-0.387948088796658,-0.202421364195783,-0.263129708412293,-0.847244134638543,-0.305897151658421,-1.06251399217812,-0.0957088883569328
"48",-0.242421532922102,-0.121752123033501,-0.0687457244424999,0.0540807731431297,0.206363118951371,1.13454720487104,0.859994345642076,0.31982902368323,0.985118504158843,0.48771195387789
"49",-0.596760235822273,-0.647475950111306,-0.49386566042666,-0.289957166357389,-0.201692180058035,-0.585110713894055,-1.81537780685952,0.272711818856391,-0.00306076638941299,-3.86723157630947
"50",-0.26055054047251,-0.296366391527532,-0.287316160570462,-0.330274122044282,-0.115553915045147,1.86507563317021,1.35189753066398,1.69363478657881,0.423834498723795,1.32326622550065
"51",0.342242242632618,0.542170806534382,0.701267916616369,0.790292389016911,0.89479362839598,-0.272866973204043,0.262826675988693,1.05775453769062,0.352979365764779,0.47227464897102
"52",-0.771381264426409,-0.875237257629012,-0.829050057593173,-0.637215093295155,-0.488765300931506,0.466496072858777,-1.63739768355909,-2.28653689212634,1.20543073942222,1.15991602354252
"53",0.0597361659561163,0.142177213866997,0.23799997666227,0.39940202601964,0.517320886903203,0.211875246048392,-0.0424852079936094,-0.432055982896056,1.68547128127753,0.669633746785184
"54",-0.677940765951939,-0.671636872996479,-0.61429629691496,-0.592747926700089,-0.435735791741758,0.286222677888513,0.896645407809856,1.20512200991302,0.2050340002374,-0.0283470023586403
"55",-0.222743688873292,-0.113852814841766,0.00748719663198849,0.166783435625602,0.284932637703872,-0.835212945564565,-0.505315696950745,-0.162129450238951,-0.162816011620549,0.0961415108310676
"56",0.166780414325485,0.24448710215144,0.235710166876553,0.276026465476399,0.451025365928908,-0.810879776115104,0.767281213330788,-0.605827769218961,-0.157409978298395,-0.590897469149484
"57",0.280895677967312,0.429733485225578,0.51514982165946,0.637135432171956,0.747945296115553,-0.0753611214285462,0.556145529469704,-0.0261129981192524,0.40460762753918,-0.387377103038152
"58",-0.401496968998669,-0.32567594787334,-0.285914171773666,-0.17574759508915,-0.0312338700988936,-0.426306983777224,1.12484543957123,-0.458592501801897,-0.307097836675331,-1.20177153194447
"59",-0.24531866832645,-0.0924168732793943,0.0308273291214985,0.233322353856385,0.345703247397371,0.0189202871449037,0.792436844749987,0.0137603328170837,0.752324083169638,0.495269309636142
"60",0.0265209403446778,0.287037045539074,0.462277043271999,0.653373968230174,0.72523483597165,-0.157392371835479,0.417442203525856,1.01465835877049,0.825381761634133,-0.063305111109737
"61",0.441620970666339,0.647900741234353,0.737266048295051,0.849233667940142,0.96519483547366,-0.284107056960356,1.03869360552814,0.45130625500136,0.246970304744817,0.62660007980823
"62",0.00392382057359572,0.07220621279949,0.116891829434481,0.0417235421022794,0.193840237986822,-0.186959049954947,1.28561148688136,-1.04066196884616,-2.53374690188985,-2.55456647689726
"63",-0.670058338595689,-0.651585287548443,-0.626131075329215,-0.644311260593749,-0.405434313886002,0.158154692254495,-0.130956237960069,-0.164015523488189,-1.81948802537531,-0.303362771240092
"64",0.853063278421734,1.00848437530558,1.10231273298557,1.23906384213648,1.31527226368093,0.595487970182674,1.33627490022643,0.330684341847758,1.0662617564433,0.171928391037087
"65",0.067717163670785,0.21249458445769,0.271715865614189,0.357676033959733,0.508668564680165,0.319340217361792,0.720459417642178,0.761374807838858,1.09159625346632,0.630372382618504
"66",-0.253260312907659,-0.174382417246456,-0.187549040459497,-0.265729230385522,-0.0346446082997562,0.0881499382019639,0.692688259879458,-1.2049567069289,-3.37165516792626,-0.667104551968944
"67",0.57544377180526,0.774930562837653,0.910975635519727,0.981176839886404,1.09236659518625,0.131239725602888,0.579134271587506,1.02105244641216,1.37174123494216,0.712243234193371
"68",0.648365225767643,0.855876134479119,0.978359702405487,1.10282904166359,1.2143116389488,0.331107411901597,0.356173726415421,0.167637551329869,0.153268040003436,-0.757420908398198
"69",0.305108215671662,0.559065611386318,0.757784229764277,0.889285713559187,0.993837111523063,-0.224638240390046,0.535460353793038,0.807606849724399,0.253866967681356,0.353739240169637
"70",-0.321455187119395,-0.317624591989076,-0.232776725212651,-0.135272860378839,-0.0215827698550126,0.53021117843151,0.348490365365027,1.26930888414702,0.376775159071564,0.199659729508675
"71",0.14639557867779,0.161331018139541,0.273206093637688,0.358093893605191,0.462020916542784,0.158239442158246,-0.303022661035322,0.317575004405136,0.0305791486170565,-1.84239834409081
"72",-0.160766108691811,-0.14472928969639,-0.0877538315465314,-0.0230992370210595,0.148824536891578,0.498258010299879,0.0355654632895931,0.462346760121123,0.908612211509311,0.384012579648484
"73",-0.237227551600935,-0.187501127862749,-0.167704140343452,-0.193908837334951,-0.0019885528077479,0.420818460716207,0.857014619667792,0.359980838900819,0.0405233685802265,-1.88782229711241
"74",0.524134957733166,0.738827860838092,0.866266002868164,0.987540838709589,1.10162685234857,0.433539290194834,0.390362568057197,0.0481034067128266,-0.10940527558021,0.213744657415987
"75",0.197618811159263,0.278656611794345,0.410677536417987,0.435078350975412,0.563578001625195,0.621949206064133,-0.396486923288044,1.87703028964943,-0.216694423963441,-1.20839993427483
"76",-0.517398701420176,-0.609612753255526,-0.629087891586542,-0.734495698132249,-0.461900770594414,1.07927386938282,0.403683342641617,0.92975673604596,-1.87910449743273,1.18394029700408
"77",-0.565411521191828,-0.447113130207659,-0.365398467196197,-0.197220553852085,-0.0590318382989229,-0.56691038531195,0.222090574038396,0.381080241141362,0.987468452555823,0.130467141398926
"78",0.428206253729895,0.645277063046726,0.813514794126453,1.00679495863896,1.06867840980913,0.322468081388671,0.48240635037275,0.499564427953607,0.248537050224958,-0.214784695965941
"79",0.853495462535773,1.12106288063127,1.27895951973621,1.38070462236169,1.45555783667317,0.418180927189369,0.924942191708543,0.602039550939124,0.29314985781661,0.49135026909559
"80",0.295582297411762,0.438633946449375,0.604606809652747,0.741198516175663,0.840196990360351,0.730377691269742,1.01590779133221,1.00654979968935,1.77179186458078,1.20135082301226
"81",0.103262113430862,0.294953665740815,0.442804933815157,0.633893729967114,0.715271134731752,0.391005826545849,1.14360085299978,1.98259215140615,1.41037702310844,0.915845499749069
"82",0.522689198136243,0.823235488202215,1.00286323180697,1.2046750363256,1.2848058326344,-1.44987081493301,0.545854681329596,0.371473966174219,0.521772621547935,0.506073641348429
"83",-0.591240427635559,-0.518060432417602,-0.422876221164671,-0.379884760916939,-0.246231523478377,0.409279454095978,1.31579428645642,0.0433241799963516,1.10687760506679,-3.22023256213882
"84",0.633550158710243,0.77918337236574,0.918286236791026,1.04428556552402,1.11989977945942,-0.00314262103332232,-0.133372102502596,-0.314035376353259,-0.12418864379589,-0.693716423182234
"85",-0.684033453642926,-0.753252510787508,-0.777804119441201,-0.725782038330381,-0.494626890731634,1.17786437231543,-0.32294727007408,-1.41044990691713,-0.329167601080224,0.135670484294867
"86",0.234229458125852,0.50326226328045,0.625165659530894,0.808095030564739,0.921513361737169,-0.0147522181566833,0.961427794059918,-0.316286890300017,0.123654390819689,1.09573918135925
"87",0.464923278680901,0.633478361706712,0.790940797548753,0.933227587267601,1.03458644600444,-0.078710526231418,-0.0619646173127876,-0.266472837077037,-0.362898445770469,0.359730282009071
"88",0.0530943162531232,0.107516332105923,0.1183536821651,0.277712387358316,0.423970517981179,0.98639968935945,-2.0005868433225,-3.63483134004279,-0.689836810565533,0.0451761744408866
"89",0.790684552632233,1.11017611211756,1.33707463950194,1.50165960191683,1.56065800701332,0.0873514337693448,0.880166406250792,1.52812026161983,1.16707337389066,2.50441360682896
"90",0.120750234886328,0.26359570756059,0.399325728329665,0.567746476082198,0.647247716927137,-0.338690235140639,0.654090574445739,-0.435378423887186,0.435813000187609,0.627135026090654
"91",0.728016113740557,1.01541070586478,1.21538215498442,1.42065405972299,1.4618584773652,0.168743613463562,0.679211469206384,0.890815575924059,0.535840763387028,1.51334228747806
"92",0.142203763701845,0.272455329027328,0.382027738826167,0.469844991894132,0.599227881722776,-0.484384023302317,-0.0938566324044755,-0.295081744834843,-0.674255166655064,-0.312057184247898
"93",0.266873480795401,0.422742111323231,0.493236449469492,0.59122507747757,0.736088906799381,0.767663974479808,0.476852882041058,-0.0565677102630792,0.0812857436715427,0.629580829756139
"94",-0.414335626724312,-0.416397654470947,-0.373690900625461,-0.359068083911606,-0.163866749178464,-0.763123927047303,-0.406954351240417,0.539138354472513,-0.0395482110365514,-0.145782644924476
"95",0.471938572832486,0.639817045834729,0.780194215046368,0.937806330430791,1.02930921587501,0.265669654017687,0.54841292671563,0.425009862521484,0.514883464799716,0.307668970308004
"96",-0.255399581879291,-0.151185807948405,-0.0979100741142373,0.039664577249554,0.201309600184798,-0.910630788418937,0.102866269920453,-0.791140324269202,0.267401338819546,0.263664236399729
"97",-0.0173187474843379,0.024997647435859,0.108504642320497,0.20672386902209,0.321746044734644,0.724358925020513,0.905060441711854,0.0896207408923784,0.816327143164945,-0.42299276420582
"98",0.097618951917467,0.404580691213549,0.550446048670728,0.76813104063075,0.875182364232379,0.398335021656901,0.41206760744921,-0.366531064987056,-0.678712436109554,-0.729375114681514
"99",0.153090976485484,0.308700461322991,0.485185121918573,0.66609145099184,0.750503517151481,0.679780828891459,0.448221552713077,0.0717196386619067,1.36855943930172,0.669774743670188
"100",-0.0967963594421344,0.0510954825510259,0.122842894647773,0.238916485109314,0.401527467534747,-0.173976722372194,0.488216146434499,0.159371448877035,0.00861801222407205,0.474948301366956
"101",0.256795528196378,0.502821238951904,0.702173420005209,0.90682254394143,0.965640118071494,0.132685275341741,0.431763385609662,0.820917515215045,0.496209176799429,-0.434452641276375
"102",0.228798773580498,0.297740435344047,0.359041703601706,0.325939045755445,0.463746911381562,0.169046750477394,1.13998146728786,1.38439877839459,1.3684764267961,0.629800242684347
"103",0.795356320911428,1.12509413536378,1.32233964161486,1.44078753563808,1.50768546294071,-0.979190539770463,0.0654354563514188,0.840274770431383,0.450776670874611,0.157687983429842
"104",-0.621893668115039,-0.517291580251391,-0.422161559680541,-0.264117871278828,-0.121655740496435,-0.552468049202177,-0.0402549006181169,-0.134349737444001,-0.192324762278367,0.270716722371329
"105",0.698795196902003,0.884234119657098,1.02602399211519,1.08323082774482,1.19535030426493,-0.441372689022863,0.761207427239735,0.311935735641949,0.237636947804715,0.150934258503704
"106",0.237587166680067,0.347561826570285,0.431953288292873,0.549996353611443,0.661735774700652,0.157632608318538,0.751240863168452,0.405974394502442,0.0464596984080237,-0.687817073016863
"107",0.942981428319554,1.18379874026581,1.31329613247272,1.39662128697863,1.51535568983323,-0.110447887420568,1.07912342529275,1.52954556152508,0.478681052749548,-0.146850134844007
"108",0.058213125137201,0.108261798588109,0.177069652805151,0.282284732349386,0.425343332862323,0.861921021335213,0.620173339843112,0.648637931982671,0.98330920928972,0.738593081284715
"109",0.0635499527878306,0.23071686735953,0.314005223386323,0.309385126677944,0.457401185494699,0.854989684879087,0.520047045348743,0.618077595451351,-0.406938717201491,-1.07050017722508
"110",0.494068101288152,0.690381066055555,0.829905408687438,0.950450064130461,1.0487105874094,0.708250338736045,0.659487392348611,1.03797153515963,0.586834970619347,-0.365596727669724
"111",0.186707322818414,0.335254688819696,0.42289141931838,0.42565816826268,0.570890620589892,-0.365438384428862,0.178072617599581,0.38828609799088,-1.4711374842332,-0.864405911955367
"112",-0.0967511994338068,0.0342667915578819,0.0933640525240149,0.109936688590308,0.271508423537593,-1.11667928556622,1.12868288994282,0.786810265769857,-0.324645875350881,-1.00581310387621
"113",0.173438538082549,0.337737435647475,0.417505050115432,0.454036250503272,0.607779206640451,1.06576064258274,1.44152584372236,1.36738331048303,0.465666469630836,1.91561585922306
"114",-0.374775159209186,-0.413304767223174,-0.388274749362148,-0.41341933359316,-0.181137050572384,0.952953272886025,0.148723507082784,1.02940144274947,-1.44183929602296,0.4001516135762
"115",0.791371325313415,1.12346899907934,1.25748020143453,1.49795270095976,1.5713464663932,0.439950937266793,0.538868097418067,0.594587198372097,1.81995549136083,1.37114206301217
"116",-0.282716513270593,-0.480050846210862,-0.530586660181029,-0.687112974101703,-0.447396945567968,1.24579654821737,0.294326866766925,1.24369016690577,-0.968542445457091,0.651698824059341
"117",0.454432131737462,0.668422122800157,0.846548789836048,1.00661471626301,1.0643266372695,0.936474264380108,1.42444766625061,1.57605035552963,1.48599127701106,0.203273986737164
"118",0.944098728830183,1.06439060739845,1.16772790662008,1.24608879135282,1.34403972698397,1.06640587915155,1.02800432566046,0.982165327797193,1.35171415253155,1.07720984951723
"119",-1.18534315980972,-1.16690920900192,-1.07635021250101,-0.936694721854775,-0.759506966795943,-2.58969062082614,-0.93454770319329,0.626921033570759,-0.556019132133372,0.493156353561399
"120",-0.137271839509651,0.0490341897569736,0.0622767864951175,0.14191382579454,0.329924555122098,0.232083271470802,0.785469523296108,0.179117930297112,0.576466940036438,0.155537637915443
"121",-0.563591307474126,-0.504326263036648,-0.47398619520608,-0.425116231895577,-0.252905035139001,0.137708500146688,1.65144816189114,-0.243786947877702,-0.101054661872718,-1.26736210892979
"122",-0.45037850446544,-0.521187961736918,-0.553429221528969,-0.498347285318676,-0.29805734626386,1.40463644749242,1.31985624224884,-0.759218425567425,1.02507275092824,1.44246656641858
"123",-0.659433546156871,-0.672095135478285,-0.623314005366121,-0.52000800007916,-0.337897899831594,-0.0323902520332572,-0.0454033230165161,0.333105314924439,0.434595071848938,0.610481801262353
"124",-0.327602724243347,-0.262079029715708,-0.190918260896138,-0.105421886639679,0.0392924142610356,0.714941177021396,0.777128774710963,0.390130750162109,0.514751204368335,0.474088050100428
"125",0.112916070557236,0.285794638356455,0.410240899391391,0.476769353754283,0.588347026216058,0.319552267364807,0.566343921496541,1.14115682765635,0.642344646872739,0.526888016743406
"126",0.957906299587459,1.22068723754867,1.37653880851894,1.45767987694727,1.53997411540969,0.28257477899693,0.795552602570103,1.38849233276481,1.99009130302716,1.58863341035621
"127",-0.0455992190578346,0.10045277459119,0.220742796801796,0.274883579457493,0.411375134717032,-0.0637245371570143,0.45356976901738,0.562458737535334,0.22702346173786,0.403243156476127
"128",-0.822372106341297,-0.704248517726909,-0.58943683409895,-0.407456470299343,-0.253422716692515,-0.645583202506119,-0.0331009474919183,-0.00546971831812526,0.317873620523653,1.14883526345565
"129",-0.268872595149003,-0.2337050970106,-0.177670813610867,-0.0269958031043862,0.138207295236227,0.403002996619933,-1.38067136843516,-1.01158294210585,-0.264631915395532,-1.36292217748818
"130",-0.228644472068412,-0.12455684728134,-0.0864087153051529,-0.0129503304273128,0.176104414584133,-0.709718669129381,0.274484606316173,0.136565913006236,-0.0472128416048396,0.629692046545607
"131",-0.0385192890758572,0.0795337538289513,0.12894314678386,0.136634449522213,0.305850883571292,-0.308580748360847,0.775315084892563,0.00416048503439703,-1.77328611620136,-0.579094265075407
"132",-0.111498567514441,0.0815064149174796,0.213360469064292,0.338723691908498,0.48939422043511,-0.979695288955839,0.625464931661927,0.365843362221547,0.497601008573528,1.00889687873566
"133",0.28489357262189,0.480768481849337,0.696314346541157,0.909968765831135,0.92110557902872,0.155107491976686,0.696065925094239,0.29828993162636,0.904529654423031,-1.02467999946711
"134",0.685980116367326,0.870192907322702,1.08965530261521,1.26413675153293,1.32067134380561,0.223338901176721,-0.0748272460548739,0.877360691195588,0.680206230909734,0.223831447053367
"135",-1.34602209649455,-1.37607777740729,-1.38775073502267,-1.25425950512339,-1.0384981606728,-1.55619146960528,0.957284351923127,-0.0880295059879811,1.0801797486142,0.904318531549529
"136",-0.403333132787947,-0.288805615190812,-0.222917266348073,-0.198576085324801,-0.0341063207692336,-0.188261243167196,1.10641680840477,0.991385069091893,0.429534160596529,-0.608888421759702
"137",-0.481908619638626,-0.376311542592109,-0.305791060775428,-0.103793141350078,0.0419138507248982,0.326197318001337,0.0712200225615719,0.156375541799885,-0.0765166127977377,1.7079035274361
"138",0.356585867263543,0.614472150751052,0.785277125531032,0.999337591437117,1.07905156108093,-0.114750376019904,1.17048267799451,0.919187884707154,0.405510600710102,0.714386828657175
"139",0.225029369051221,0.406195343701727,0.549052249043117,0.674192171432299,0.798660547459847,0.2328576019275,1.0285806040102,0.84304167698823,0.238648785216377,-0.0408380749243995
"140",0.649310633376503,0.956129854991335,1.07925648721289,1.21504588786534,1.30876520679835,-1.02517108090594,2.17016980124304,0.596290186977151,1.33311664418974,1.41759972411022
"141",0.202542673438847,0.286898848644601,0.351634464668972,0.410314989864023,0.538463096934716,0.262062752117627,0.211418334722645,0.215714224385784,-0.449650998173845,-1.2346965771706
"142",0.0165316405564772,0.082969468294627,0.0214537817670957,-0.0264763351335972,0.20634360890698,-0.203333766921697,1.15380195469382,-2.24230245120138,-2.91649258556447,-0.862263450251628
"143",0.408150499150958,0.529847177895532,0.630326112122036,0.722259685652154,0.84679195150462,0.348515986992521,1.04473046974005,1.0909767104799,0.323508027349501,0.367972032965102
"144",0.321560017724874,0.484485154109419,0.528255189287107,0.496878445210584,0.700481941578176,0.0485707982184518,1.78117082692489,1.34137432622293,1.49995613479731,2.38436834131348
"145",0.724526455588902,0.927520748814976,1.03850261300937,1.21636374302274,1.29094200866397,0.408936870632934,1.08793693931883,0.825966018843775,1.1546593140984,0.61593462029745
"146",-0.0176538699375743,-0.0720324795405113,-0.0796296775534225,-0.0689747424542297,0.108576842120747,0.842624662381944,0.854334977547947,0.628541048096804,0.703075555119716,0.973255635734779
"147",-0.164637573643831,-0.0780378298119857,-0.0356575754743363,0.055238046157844,0.226477550925145,-0.144781517650407,1.00942268525472,-1.10765326893912,0.453378267638375,0.230976740023227
"148",0.0678792157861877,0.185304410421735,0.312917935821852,0.451494767597066,0.557700638461207,0.378044992590054,0.22553612670107,0.354371137141959,0.498424905402782,0.272114546190267
"149",0.679057914513773,0.825753261471484,0.96941598898619,1.04726017994623,1.10126148992465,0.467990259086026,1.22010997192309,1.26918544112123,0.726219046312277,0.980117358167271
"150",0.431867147956475,0.642201777210059,0.778454450569999,0.898616398402571,0.997944315504241,0.553374382406326,1.39958674197066,0.456727046721508,1.3022229100886,0.75576174052305
"151",0.356971684983058,0.527493882329174,0.688013209573739,0.863893740394618,0.948701663230735,-0.174166710700445,-0.101060395584243,0.898223681948531,0.0806420632768649,-0.53028389435926
"152",0.0803518517105167,0.133722337815593,0.220074867378033,0.317436917702374,0.451293944992051,0.774252560103976,1.26463114764336,1.27030916022798,0.99656968652102,1.05838055058232
"153",0.570903590129157,0.748269866588766,0.900789374369863,1.02181960298721,1.08650374112218,0.137136398463437,0.260269041542141,0.798621126526676,0.78871824491388,-0.944918717266681
"154",0.299195850210543,0.458620573210878,0.612373917660601,0.755956150460636,0.83954120392199,-0.0402136767939309,-0.158897598761213,0.112733410603929,-0.132662797740701,-0.38850905718941
"155",0.779302625037181,0.987360442099293,1.13462463904952,1.27931473707036,1.35465726383651,0.514540703633532,0.33269335202022,0.642209923851902,0.601578203670799,0.94558957300854
"156",0.663406062837324,0.880845714952848,0.991269999797169,1.0830969236563,1.19646098893334,0.252657509615616,1.59042162307358,1.27025962811544,1.6812343470241,1.85803381723155
"157",-0.524165709093363,-0.321261276753886,-0.187316132713172,-0.0626750791342514,0.0807997446331168,-0.443733667200134,0.235383110527166,0.91568959706492,0.253029379049264,0.479094626093332
"158",-0.25250973290846,-0.0653072038600783,0.056683719025979,0.175748679763928,0.316257174806624,-0.79655356218526,0.551024137952431,0.392585419959701,-0.380663198851376,0.114373240573216
"159",0.153063823254272,0.273955584127818,0.363995754827276,0.464938120030092,0.583149180878272,0.0906636507447269,0.87629640702854,0.965557871402856,1.01120221973933,0.18014738004995
"160",-0.124787279835607,-0.0193420125226242,0.0629115013724373,0.153126824564404,0.285534921822839,0.215868641868339,0.609156201544445,0.00154784548289122,0.237869937259079,0.0364440350786466
